is_phd,is_ms,is_spring,is_fall,year,university_name,university_ranking,university_faculty,university_publication,gpa,gre_verbal,gre_quant,gre_writing,is_american,is_international_without_american_degree,is_international_with_american_degree
True,False,True,False,13,University Of Southern California (USC),73,50.0,5.7,3.96,166.0,163.0,5.0,True,False,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.52,163.0,163.0,4.5,True,False,False
False,True,True,False,13,Cornell University,14,68.0,8.7,4.0,163.0,168.0,5.0,True,False,False
True,False,True,False,13,"University Of Colorado, Boulder",67,47.0,3.0,3.7,152.0,170.0,4.0,False,True,False
True,False,True,False,13,"University Of Colorado, Boulder",67,47.0,3.0,3.16,170.0,162.0,4.0,True,False,False
False,True,True,False,13,"Indiana University, Bloomington",156,42.0,2.6,3.44,154.0,158.0,3.5,False,True,False
True,False,True,False,13,University Of Pennsylvania (UPenn),19,46.0,5.6,3.4,162.0,162.0,4.0,False,True,False
True,False,True,False,13,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.96,160.0,165.0,4.5,False,True,False
True,False,True,False,13,North Caroline State University (NCSU),1000,30.0,2.3,3.75,160.0,168.0,4.0,False,True,False
False,True,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.6,156.0,167.0,3.5,False,True,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,4.0,159.0,167.0,5.0,False,True,False
True,False,True,False,13,"University Of California, Santa Barbara (UCSB)",29,25.0,3.5,3.4,155.0,168.0,4.0,False,True,False
True,False,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.4,155.0,168.0,4.0,False,True,False
False,True,True,False,13,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,4.0,163.0,168.0,5.0,True,False,False
True,False,True,False,13,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.6,166.0,147.0,3.0,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.5,149.0,170.0,3.5,False,True,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.9,163.0,170.0,4.5,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.3,150.0,168.0,3.5,False,True,False
False,True,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,4.0,160.0,168.0,5.0,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.8,160.0,164.0,4.0,False,True,False
False,True,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.44,154.0,158.0,3.5,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.52,155.0,169.0,3.5,False,True,False
True,False,True,False,13,North Carolina State University (NCSU),325,30.0,2.3,3.7,152.0,168.0,3.5,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.6,165.0,165.0,5.5,False,True,False
False,True,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.6,165.0,165.0,5.5,False,True,False
False,True,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.65,161.0,166.0,4.0,True,False,False
True,False,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.76,150.0,170.0,3.0,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.89,165.0,168.0,5.5,False,True,False
False,True,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.89,165.0,168.0,5.5,False,True,False
False,True,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.79,150.0,168.0,3.0,False,False,True
False,True,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.84,160.0,165.0,3.0,False,True,False
False,True,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.81,169.0,170.0,5.0,True,False,False
True,False,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.92,153.0,161.0,4.5,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.84,157.0,167.0,4.5,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.76,160.0,158.0,4.5,True,False,False
True,False,True,False,13,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.91,162.0,163.0,4.0,True,False,False
True,False,True,False,13,University Of Southern California (USC),73,50.0,5.7,4.0,160.0,167.0,3.0,False,True,False
False,True,True,False,13,University Of Southern California (USC),73,50.0,5.7,3.66,166.0,166.0,4.0,False,True,False
False,True,True,False,13,Columbia University,18,47.0,5.8,3.44,154.0,158.0,3.5,False,True,False
False,True,True,False,13,Pennsylvania State University (Penn State),109,33.0,3.4,3.44,154.0,158.0,3.5,False,True,False
True,False,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.8,159.0,168.0,4.0,False,True,False
True,False,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.6,152.0,165.0,3.0,False,True,False
True,False,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.7,158.0,166.0,3.0,False,True,False
True,False,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.4,159.0,165.0,3.5,False,True,False
True,False,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.8,165.0,166.0,3.5,False,True,False
True,False,True,False,13,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.94,166.0,154.0,4.0,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.97,170.0,164.0,5.5,True,False,False
False,True,True,False,13,Pennsylvania State University (Penn State),109,33.0,3.4,4.0,165.0,166.0,5.0,False,True,False
True,False,True,False,13,California Institute Of Technology (Caltech),2,12.0,1.8,3.97,157.0,170.0,3.5,False,False,True
False,True,True,False,13,University Of Virginia (UVA),72,21.0,2.4,3.7,157.0,170.0,3.5,False,False,True
False,True,True,False,13,Georgetown University,164,13.0,1.6,3.87,153.0,164.0,3.5,False,True,False
True,False,True,False,13,Columbia University,18,47.0,5.8,3.98,152.0,160.0,4.0,False,True,False
False,True,True,False,13,California Institute Of Technology (Caltech),2,12.0,1.8,3.8,157.0,169.0,4.0,False,True,False
False,True,True,False,13,University Of Arizona,95,19.0,1.6,3.88,142.0,169.0,3.0,False,True,False
True,False,True,False,13,Northeastern University,213,55.0,4.7,3.02,147.0,163.0,4.0,False,True,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.72,165.0,152.0,3.0,False,True,False
True,False,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.56,151.0,169.0,4.0,False,True,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.8,144.0,163.0,3.0,False,True,False
True,False,True,False,13,"University Of Illinois, Chicago (UIC)",197,33.0,2.8,3.83,157.0,164.0,4.5,False,True,False
False,True,True,False,13,Pennsylvania State University (Penn State),109,33.0,3.4,3.6,146.0,166.0,3.0,False,True,False
False,True,True,False,13,"University Of California, Irvine (UCI)",49,55.0,4.3,3.6,146.0,166.0,3.0,False,True,False
False,True,True,False,13,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.6,146.0,166.0,3.0,False,True,False
False,True,True,False,13,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.2,166.0,152.0,3.5,False,True,False
True,False,True,False,13,University Of Chicago (UChicago),12,23.0,2.7,3.85,161.0,169.0,4.5,True,False,False
True,False,True,False,13,Duke University,24,22.0,2.8,3.6,169.0,154.0,3.5,False,True,False
True,False,True,False,13,University Of Iowa,132,10.0,1.6,3.08,149.0,167.0,4.0,False,True,False
True,False,True,False,13,Ohio State University (OSU),66,35.0,3.4,3.5,146.0,167.0,3.5,False,True,False
True,False,True,False,13,University Of Pittsburgh,64,20.0,2.3,3.3,150.0,162.0,3.0,False,True,False
True,False,True,False,13,Virginia Tech,72,39.0,2.4,3.0,142.0,163.0,3.0,False,True,False
False,True,True,False,13,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.5,149.0,170.0,3.5,False,True,False
False,True,True,False,13,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.84,160.0,165.0,3.0,False,True,False
True,False,True,False,13,George Mason University (GMU),325,28.0,2.0,3.67,149.0,166.0,3.0,False,False,True
True,False,True,False,13,Virginia Tech,72,39.0,2.4,3.8,153.0,161.0,4.5,True,False,False
False,True,True,False,13,Harvard University,2,29.0,4.2,3.6,165.0,165.0,5.5,False,True,False
True,False,True,False,13,George Mason University (GMU),325,28.0,2.0,2.99,151.0,169.0,3.5,False,True,False
True,False,True,False,13,"University Of California, Irvine (UCI)",49,55.0,4.3,3.0,161.0,166.0,4.0,False,True,False
True,False,True,False,13,"University Of California, Riverside (UCR)",117,36.0,2.8,3.73,152.0,170.0,4.0,False,True,False
True,False,True,False,13,University Of Iowa,132,10.0,1.6,3.36,157.0,167.0,4.0,False,False,True
True,False,True,False,13,Cornell University,14,68.0,8.7,3.81,155.0,169.0,3.5,False,True,False
True,False,True,False,13,Oregon State University,288,30.0,2.8,2.86,149.0,162.0,3.5,False,True,False
False,True,True,False,13,Tufts University,53,13.0,1.6,3.87,153.0,164.0,3.5,False,True,False
True,False,True,False,13,Duke University,24,22.0,2.8,3.85,157.0,168.0,4.0,False,True,False
False,True,True,False,13,"University Of Colorado, Boulder",67,47.0,3.0,3.8,152.0,161.0,4.0,False,True,False
False,True,True,False,13,Clemson University,375,16.0,1.3,3.7,159.0,166.0,3.5,False,True,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.66,166.0,166.0,4.0,False,True,False
False,True,True,False,13,Arizona State University (ASU),161,26.0,2.3,3.3,154.0,159.0,3.5,False,True,False
True,False,True,False,13,"University Of California, Irvine (UCI)",49,55.0,4.3,3.4,155.0,168.0,4.0,False,True,False
True,False,True,False,13,"University Of California, Riverside (UCR)",117,36.0,2.8,3.46,163.0,149.0,3.0,False,True,False
False,True,True,False,13,Princeton University,5,51.0,5.3,3.81,169.0,170.0,5.0,True,False,False
False,True,True,False,13,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.81,169.0,170.0,5.0,True,False,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.81,169.0,170.0,5.0,True,False,False
False,True,True,False,13,Duke University,24,22.0,2.8,3.2,167.0,166.0,3.0,False,False,True
True,False,True,False,13,Ohio State University (OSU),66,35.0,3.4,3.57,149.0,167.0,3.5,False,True,False
True,False,True,False,13,University Of Iowa,132,10.0,1.6,3.89,147.0,163.0,3.0,False,True,False
False,True,True,False,13,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.75,152.0,169.0,4.0,False,True,False
False,True,True,False,13,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.29,154.0,162.0,4.0,False,True,False
False,True,True,False,13,North Caroline State University (NCSU),1000,30.0,2.3,3.9,163.0,165.0,4.0,False,True,False
False,True,True,False,13,Duke University,24,22.0,2.8,3.65,168.0,152.0,3.5,False,True,False
False,True,True,False,13,"University Of Texas, Arlington",550,15.0,1.8,3.63,143.0,165.0,2.5,False,True,False
True,False,True,False,13,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,2.6,166.0,161.0,4.5,True,False,False
True,False,True,False,13,Cornell University,14,68.0,8.7,2.6,166.0,161.0,4.5,True,False,False
False,True,True,False,13,Yale University,10,26.0,2.5,3.0,146.0,152.0,3.0,False,False,True
False,True,True,False,13,Brown University,55,26.0,3.3,3.08,163.0,158.0,4.0,True,False,False
False,True,True,False,13,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.88,164.0,168.0,5.0,False,True,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.2,155.0,160.0,4.0,True,False,False
False,True,True,False,13,Virginia Tech,72,39.0,2.4,3.2,157.0,165.0,3.5,False,True,False
False,True,True,False,13,Rochester Institute Of Technology (RIT),700,19.0,1.5,3.1,145.0,162.0,3.0,False,True,False
False,True,True,False,13,Brown University,55,26.0,3.3,3.74,155.0,157.0,4.5,True,False,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.8,170.0,148.0,3.5,False,True,False
True,False,True,False,13,Massachusetts Institute Of Technology (MIT),3,85.0,12.3,3.85,161.0,169.0,4.5,True,False,False
False,True,True,False,13,Brown University,55,26.0,3.3,3.64,160.0,168.0,4.5,True,False,False
True,False,True,False,13,North Caroline State University (NCSU),1000,30.0,2.3,4.0,155.0,160.0,5.0,False,True,False
True,False,True,False,13,"University Of California, Riverside (UCR)",117,36.0,2.8,3.65,145.0,158.0,3.0,False,True,False
True,False,True,False,13,"Washington University, St. Louis (WUSTL)",38,24.0,2.1,3.65,145.0,158.0,3.0,False,True,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.0,147.0,164.0,4.5,True,False,False
True,False,True,False,13,"University Of California, Riverside (UCR)",117,36.0,2.8,3.71,138.0,164.0,3.5,False,True,False
True,False,True,False,13,North Caroline State University (NCSU),1000,30.0,2.3,3.71,138.0,164.0,3.5,False,True,False
False,True,True,False,13,Yale University,10,26.0,2.5,3.95,150.0,170.0,3.0,False,True,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.65,162.0,170.0,4.0,False,True,False
True,False,True,False,13,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.88,166.0,166.0,3.0,False,True,False
True,False,True,False,13,Arizona State University (ASU),161,26.0,2.3,3.1,152.0,166.0,3.5,False,True,False
True,False,True,False,13,Stanford University,4,57.0,11.5,3.69,169.0,157.0,4.0,True,False,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.3,158.0,159.0,4.0,False,False,True
True,False,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.8,159.0,168.0,4.0,False,True,False
True,False,True,False,13,"University Of California, Irvine (UCI)",49,55.0,4.3,3.92,154.0,165.0,3.5,False,True,False
False,True,True,False,13,"University Of Maryland, College Park (UMD)",98,52.0,6.4,3.7,151.0,162.0,4.0,False,False,True
True,False,True,False,13,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.68,170.0,152.0,3.5,False,True,False
False,True,True,False,13,"Indiana University, Bloomington",156,42.0,2.6,3.0,158.0,163.0,4.5,False,True,False
True,False,True,False,13,Boston University (BU),59,22.0,2.5,3.62,168.0,166.0,4.0,False,True,False
True,False,True,False,13,Nothwestern University,26,37.0,3.4,3.68,160.0,170.0,3.5,False,True,False
True,False,True,False,13,Virginia Commonwealth University (VCU),1000,7.0,1.2,3.84,145.0,165.0,3.5,False,True,False
False,True,True,False,13,University Of Pittsburgh,64,20.0,2.3,3.84,145.0,165.0,3.5,False,True,False
True,False,True,False,13,Cornell University,14,68.0,8.7,3.6,158.0,163.0,4.0,False,True,False
True,False,True,False,13,Cornell University,14,68.0,8.7,4.0,150.0,170.0,4.0,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.6,158.0,163.0,4.0,False,True,False
True,False,True,False,13,University Of Delaware,159,11.0,1.4,3.89,147.0,163.0,3.0,False,True,False
True,False,True,False,13,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.66,160.0,166.0,4.5,False,True,False
True,False,True,False,13,Cornell University,14,68.0,8.7,3.5,152.0,165.0,2.5,False,True,False
True,False,True,False,13,"University Of California, Irvine (UCI)",49,55.0,4.3,3.71,136.0,160.0,3.5,False,True,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.4,148.0,156.0,4.0,True,False,False
True,False,True,False,13,Cornell University,14,68.0,8.7,4.0,169.0,170.0,4.5,True,False,False
True,False,True,False,13,Cornell University,14,68.0,8.7,4.0,160.0,168.0,5.0,False,True,False
True,False,True,False,13,Cornell University,14,68.0,8.7,3.9,165.0,163.0,4.0,True,False,False
False,True,True,False,13,Northeastern University,213,55.0,4.7,3.3,142.0,168.0,3.0,False,True,False
True,False,True,False,13,Rice University,47,19.0,2.8,3.95,159.0,169.0,5.0,False,True,False
False,True,True,False,13,Carnegie Mellon University (CMU),20,152.0,18.1,3.56,160.0,170.0,3.5,False,True,False
True,False,True,False,13,University Of Pennsylvania (UPenn),19,46.0,5.6,3.67,155.0,166.0,3.0,False,True,False
True,False,True,False,13,"University Of California, Santa Barbara (UCSB)",29,25.0,3.5,3.76,165.0,147.0,3.0,False,True,False
True,False,True,False,13,Rensselaer Polytechnic Institute (RPI),104,13.0,1.8,3.6,157.0,164.0,3.0,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.7,166.0,167.0,4.0,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.84,160.0,165.0,3.0,False,True,False
True,False,True,False,13,University Of Delaware,159,11.0,1.4,3.89,147.0,163.0,3.0,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.76,148.0,168.0,3.5,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.76,150.0,170.0,3.0,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.6,160.0,161.0,5.0,False,True,False
True,False,True,False,13,Arizona State University (ASU),161,26.0,2.3,3.7,152.0,170.0,4.0,False,True,False
True,False,True,False,13,"University Of California, Santa Barbara (UCSB)",29,25.0,3.5,3.7,152.0,170.0,4.0,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,4.0,160.0,168.0,5.0,False,True,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,4.0,161.0,166.0,4.5,False,True,False
True,False,True,False,13,University Of Pennsylvania (UPenn),19,46.0,5.6,3.71,165.0,166.0,4.5,True,False,False
False,True,True,False,13,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.81,168.0,164.0,5.5,True,False,False
False,True,True,False,13,"University Of Texas, Dallas (UT Dallas)",260,34.0,2.3,3.56,159.0,144.0,3.0,False,True,False
